,article_name,article_quality,country,revision_id,population
33851,Agnes Penemulungu,Stub,Malawi,803919095,17174000
33852,Billy Kaunda,Stub,Malawi,804045962,17174000
33853,James John Skinner,C,Malawi,804328468,17174000
33854,Ken Lipenga,C,Malawi,804478236,17174000
33855,List of heads of state of Malawi,C,Malawi,804732116,17174000
33856,Dick Matenje,Start,Malawi,804932143,17174000
33857,George Chaponda,C,Malawi,805153259,17174000
33858,Gertrude Maseko,Stub,Malawi,805413763,17174000
33859,President of Malawi,Start,Malawi,806007616,17174000
33860,Henry Masauko Blasius Chipembere,B,Malawi,806461725,17174000
33861,Grace Chiumia,Start,Malawi,806898266,17174000
33862,Gwanda Chakuamba,C,Malawi,807215241,17174000
33863,Nicholas Dausi,Stub,Malawi,807257937,17174000
33864,Hastings Banda,B,Malawi,807393229,17174000
33865,Template:Vietnam-mayor-stub,Stub,Vietnam,535403481,91714080
33866,Template:Vietnam-diplomat-stub,Stub,Vietnam,535403528,91714080
33867,Template:Vietnam-politician-stub,Stub,Vietnam,550432744,91714080
33868,Template:Vietnam-activist-stub,Stub,Vietnam,645944000,91714080
33869,Presidential Palace Historical Site,Stub,Vietnam,671868722,91714080
33870,Phạm Thị Trân Châu,Stub,Vietnam,693208023,91714080
33871,Ngo Dinh Khoi,Stub,Vietnam,694815600,91714080
33872,Vũ Khoan,Stub,Vietnam,706073156,91714080
33873,Huỳnh Văn Cao,Start,Vietnam,707375836,91714080
33874,Nguyễn Bá Cẩn,Stub,Vietnam,708216139,91714080
33875,Nguyễn Quốc Cường,Stub,Vietnam,708587401,91714080
33876,Hồ Đắc Điềm,Stub,Vietnam,708705964,91714080
33877,Nguyễn Nhân Chiến,Stub,Vietnam,709873725,91714080
33878,Nguyễn Xuân Oánh,Stub,Vietnam,710799910,91714080
33879,Phan Văn Bàn,Stub,Vietnam,711137826,91714080
33880,Lê Quang Đạo,Stub,Vietnam,716340487,91714080
33881,Đỗ Thanh Nhơn,GA,Vietnam,717380526,91714080
33882,Trương Tấn Bửu,Stub,Vietnam,717828072,91714080
33883,Đinh Xuân Quảng,B,Vietnam,718388780,91714080
33884,Lý Tài,Stub,Vietnam,719265808,91714080
33885,Trần Hanh,C,Vietnam,720309037,91714080
33886,Phạm Quang Nghị,Stub,Vietnam,721889236,91714080
33887,Phạm Quỳnh,Stub,Vietnam,722210422,91714080
33888,Nguyễn Đình Thuận,Stub,Vietnam,722372579,91714080
33889,Ngô Thị Doãn Thanh,Stub,Vietnam,722908287,91714080
33890,Trần Văn Tuý,Stub,Vietnam,723285888,91714080
33891,Võ Di Nguy,Stub,Vietnam,723645799,91714080
33892,Nguyễn Thị Thanh Hòa,Stub,Vietnam,724271995,91714080
33893,Nguyễn Khang (politician),Stub,Vietnam,724426079,91714080
33894,Nguyen Quang Lap,Start,Vietnam,725059563,91714080
33895,Bùi Bằng Đoàn,Stub,Vietnam,725098226,91714080
33896,Bùi Quang Vinh,Stub,Vietnam,725874724,91714080
33897,Ngô Đình Luyện,Stub,Vietnam,729350272,91714080
33898,Bửu Lộc,Stub,Vietnam,729350472,91714080
33899,Đồng Sĩ Nguyên,Start,Vietnam,734768346,91714080
33900,Hoàng Minh Chính,Start,Vietnam,736899071,91714080
33901,Trương Đình Dzu,B,Vietnam,739752853,91714080
33902,Võ Tánh,GA,Vietnam,740709272,91714080
33903,Linh Quang Viên,Start,Vietnam,741289207,91714080
33904,Võ Hồng Phúc,Stub,Vietnam,742600814,91714080
33905,Nguyễn Hải Thần,Start,Vietnam,743539131,91714080
33906,Nguyễn Thiện Thuật,Start,Vietnam,743541180,91714080
33907,Nguyễn Hữu Bài,Start,Vietnam,743949157,91714080
33908,Phạm Huy Thông,Stub,Vietnam,745109023,91714080
33909,Ngô Đình Khả,Stub,Vietnam,749211532,91714080
33910,Phan Quang Đán,C,Vietnam,749225617,91714080
33911,Nguyễn Hồng Quang,Start,Vietnam,749626797,91714080
33912,Nguyễn Tiến Trung,C,Vietnam,749735486,91714080
33913,Trần Huỳnh Duy Thức,C,Vietnam,752967215,91714080
33914,Vi Đức Hồi,Start,Vietnam,752969539,91714080
33915,Phan Văn Hớn,Stub,Vietnam,753074258,91714080
33916,Trần Văn Cung,B,Vietnam,753231794,91714080
33917,Xuân Thủy,Start,Vietnam,759284532,91714080
33918,Lê Văn Duyệt,FA,Vietnam,763222145,91714080
33919,Tôn Thất Thuyết,Start,Vietnam,765886163,91714080
33920,Philippe Trần Văn Hoài,Start,Vietnam,766089114,91714080
33921,Tạ Thu Thâu,Start,Vietnam,766446426,91714080
33922,Phạm Hồng Sơn,C,Vietnam,766957839,91714080
33923,2011 crackdown on Vietnamese youth activists,B,Vietnam,767475162,91714080
33924,Trần Văn Hữu,Start,Vietnam,767753157,91714080
33925,Đỗ Quang Giai,C,Vietnam,767884607,91714080
33926,Tran Minh Tiet,C,Vietnam,768251865,91714080
33927,Lê Khả Phiêu,Start,Vietnam,769536404,91714080
33928,Hong Vo,C,Vietnam,773840307,91714080
33929,Hồ Đức Hoà,Start,Vietnam,774308742,91714080
33930,Trần Cao,Start,Vietnam,774434922,91714080
33931,Philippe Vannier,C,Vietnam,774847910,91714080
33932,Nguyễn Văn Xuân,Stub,Vietnam,777582892,91714080
33933,Tôn Thất Thiện,C,Vietnam,777586428,91714080
33934,Nguyễn Văn Tâm,Start,Vietnam,777697190,91714080
33935,Nguyễn Văn Bình (politician),Stub,Vietnam,778823367,91714080
33936,Dương Quỳnh Hoa,C,Vietnam,779571900,91714080
33937,Hoàng Thị Tuân,Stub,Vietnam,779572057,91714080
33938,Đặng Thị Ngọc Thịnh,Stub,Vietnam,779572097,91714080
33939,Trần Thị Hoa Ry,Stub,Vietnam,779572210,91714080
33940,Nguyễn Thị Thập,Start,Vietnam,779572234,91714080
33941,Phạm Hùng,Start,Vietnam,780946558,91714080
33942,Nguyễn Văn Hưng,Stub,Vietnam,780961961,91714080
33943,Thadeus Nguyễn Văn Lý,C,Vietnam,781657366,91714080
33944,Jean-Marie Dayot,Start,Vietnam,784045078,91714080
33945,Trần Đức Lương,Stub,Vietnam,784791114,91714080
33946,Vũ Văn Ninh,Stub,Vietnam,785061555,91714080
33947,Hoàng Văn Hoan,Start,Vietnam,785659532,91714080
33948,Lê Trọng Tấn,GA,Vietnam,786300669,91714080
33949,Trần Độ,Start,Vietnam,787044208,91714080
33950,Peter Nguyen Van Hung,Start,Vietnam,787358164,91714080
33951,Nguyễn Thị Bình,Start,Vietnam,787378099,91714080
33952,Nguyễn Tiến Hưng,Start,Vietnam,787378130,91714080
33953,Kiem Do,Start,Vietnam,787432564,91714080
33954,Pierre Pigneau de Behaine,GA,Vietnam,787530339,91714080
33955,Nguyễn Thị Doan,Start,Vietnam,788246440,91714080
33956,Nguyễn Sinh Hùng,Start,Vietnam,788247538,91714080
33957,Nguyễn Văn Đài,C,Vietnam,788666652,91714080
33958,Trình Minh Thế,Start,Vietnam,788824539,91714080
33959,Phạm Hồng Thái,Stub,Vietnam,788966732,91714080
33960,Nguyễn Đan Quế,GA,Vietnam,789295541,91714080
33961,Nguyễn An Ninh,Start,Vietnam,790190293,91714080
33962,Đào Duy Từ,C,Vietnam,790399767,91714080
33963,Nguyễn Văn Hải,C,Vietnam,790437893,91714080
33964,Phan Thanh Hải,Start,Vietnam,790439621,91714080
33965,Tạ Phong Tần,C,Vietnam,790445631,91714080
33966,Vũ Đức Đam,Start,Vietnam,791001670,91714080
33967,List of heads of state of Vietnam,Start,Vietnam,791392764,91714080
33968,Phạm Bình Minh,Start,Vietnam,791658947,91714080
33969,Đăng Văn Quang,Start,Vietnam,792775189,91714080
33970,Nguyễn Cơ Thạch,Start,Vietnam,794079027,91714080
33971,Nguyễn Minh Thuyết,Start,Vietnam,794507987,91714080
33972,Nguyễn Bá Thanh,C,Vietnam,794724249,91714080
33973,Nguyễn Văn An,Stub,Vietnam,795433758,91714080
33974,Lê Hồng Anh,Start,Vietnam,795735090,91714080
33975,Cù Huy Hà Vũ,GA,Vietnam,795772651,91714080
33976,Bùi Tiến Dũng (politician),Stub,Vietnam,796124536,91714080
33977,Nguyễn Biểu,Stub,Vietnam,796604721,91714080
33978,Bùi Đình Dĩnh,Stub,Vietnam,796676699,91714080
33979,Nguyễn Hữu Thọ,Start,Vietnam,796770604,91714080
33980,Nguyễn Chí Thanh,Start,Vietnam,796830928,91714080
33981,Mother Mushroom,C,Vietnam,797317473,91714080
33982,Tô Lâm,C,Vietnam,797951465,91714080
33983,Hồ Văn Nhựt,C,Vietnam,798265985,91714080
33984,Nguyễn Huy Cận,Stub,Vietnam,798479738,91714080
33985,Bà Huyện Thanh Quan,Stub,Vietnam,798485655,91714080
33986,Nguyễn Thị Bích,Stub,Vietnam,798485656,91714080
33987,2013 conviction of 14 Vietnamese dissidents,B,Vietnam,799051693,91714080
33988,Nguyen Quoc Quan,GA,Vietnam,799268371,91714080
33989,Nguyễn Hợp Đoàn,Start,Vietnam,799268410,91714080
33990,Nguyễn Sinh Sắc,Start,Vietnam,799428811,91714080
33991,Phạm Minh Hoàng,C,Vietnam,799524234,91714080
33992,Phạm Văn Đồng (ARVN general),B,Vietnam,799524257,91714080
33993,Charles Tran Van Lam,Start,Vietnam,799655886,91714080
33994,Huỳnh Tấn Phát,Start,Vietnam,799984422,91714080
33995,Hoàng Cao Khải,Stub,Vietnam,800953685,91714080
33996,Châu Văn Tiếp,C,Vietnam,801064878,91714080
33997,Văn Tiến Dũng,C,Vietnam,801139086,91714080
33998,Nguyễn Văn Lộc,Stub,Vietnam,801242990,91714080
33999,Đoàn Văn Toại,Start,Vietnam,801344333,91714080
34000,Lê Văn Hoạch,Stub,Vietnam,801708337,91714080
34001,Phạm Văn Trà,Stub,Vietnam,801720592,91714080
34002,Ngô Xuân Lịch,C,Vietnam,801735299,91714080
34003,Nguyễn Văn Lực,Stub,Vietnam,801840625,91714080
34004,Trần Văn Khiêm,Start,Vietnam,801965373,91714080
34005,Đinh La Thăng,Start,Vietnam,802000460,91714080
34006,Nguyễn Tôn Hoàn,C,Vietnam,802024357,91714080
34007,Hoang Van Chi,B,Vietnam,802101558,91714080
34008,Phan Huy Quát,C,Vietnam,802135125,91714080
34009,Olivier de Puymanel,C,Vietnam,802870152,91714080
34010,Shi Xie,C,Vietnam,802917705,91714080
34011,Trần Trọng Kim,GA,Vietnam,803307184,91714080
34012,Nguyễn Minh Triết,Start,Vietnam,803328707,91714080
34013,Tôn Thất Đính,FA,Vietnam,803336359,91714080
34014,Trần Ngọc Châu,FA,Vietnam,803336424,91714080
34015,Phạm Văn Đồng,C,Vietnam,803972261,91714080
34016,Phan Thanh Liêm,Stub,Vietnam,804050234,91714080
34017,Bùi Tín,C,Vietnam,804051406,91714080
34018,Ngô Đình Nhu,FA,Vietnam,804192861,91714080
34019,List of Presidents of Vietnam,C,Vietnam,804340275,91714080
34020,Vice President of Vietnam,GA,Vietnam,804632891,91714080
34021,Dương Thu Hương,C,Vietnam,804892514,91714080
34022,Trường Chinh,Start,Vietnam,804983292,91714080
34023,Trương Hòa Bình,Stub,Vietnam,805194962,91714080
34024,Trương Mỹ Hoa,Stub,Vietnam,805195152,91714080
34025,Nguyễn Thị Định,Start,Vietnam,805195302,91714080
34026,Võ Chí Công,Start,Vietnam,805201403,91714080
34027,Hoàng Trung Hải,Stub,Vietnam,805203054,91714080
34028,Tòng Thị Phóng,Stub,Vietnam,805203648,91714080
34029,Vương Đình Huệ,Stub,Vietnam,805203727,91714080
34030,Phùng Quang Thanh,C,Vietnam,805203886,91714080
34031,Phan Khắc Sửu,Start,Vietnam,805392149,91714080
34032,Leaders of South Vietnam,B,Vietnam,805408098,91714080
34033,Nguyễn Nhạc,Stub,Vietnam,805486733,91714080
34034,Võ Văn Kiệt,C,Vietnam,805660074,91714080
34035,Đỗ Mười,FA,Vietnam,805677158,91714080
34036,Hanoi Hannah,C,Vietnam,805713074,91714080
34037,Le Quoc Quan,C,Vietnam,805714311,91714080
34038,Trần Thị Nga,C,Vietnam,805714354,91714080
34039,Hoàng Văn Thái,C,Vietnam,805719887,91714080
34040,Nguyễn Chí Thiện,C,Vietnam,805821500,91714080
34041,Le Cong Dinh,C,Vietnam,806007037,91714080
34042,Võ Nguyên Giáp,FA,Vietnam,806153615,91714080
34043,Tôn Đức Thắng,C,Vietnam,806406535,91714080
34044,Trần Đại Quang,GA,Vietnam,806427124,91714080
34045,Nguyễn Thị Kim Ngân,Start,Vietnam,806512259,91714080
34046,Nguyễn Thiện Nhân,Start,Vietnam,806647141,91714080
34047,Trương Tấn Sang,C,Vietnam,806648114,91714080
34048,Ngo Dinh Diem,FA,Vietnam,806984938,91714080
34049,Lê Thị Hồng Liên,Stub,Vietnam,807151091,91714080
34050,Lê Lương Minh,Start,Vietnam,807202558,91714080
34051,President of Vietnam,C,Vietnam,807220739,91714080
34052,Phạm Gia Khiêm,Start,Vietnam,807337502,91714080
34053,Ho Chi Minh,FA,Vietnam,807386435,91714080
34054,Lê Đức Anh,C,Vietnam,807401478,91714080
34055,Đoàn Khuê,Start,Vietnam,807403181,91714080
34056,Template:France-activist-stub,Stub,France,535414539,64346720
34057,Pierre Philibert de Blancheton,Start,France,644041882,64346720
34058,Auguste Louis Antoine Fabre,Stub,France,659315526,64346720
34059,Pierre Chatenet,Stub,France,668091068,64346720
34060,Template:France-politician-FN-stub,Stub,France,668646568,64346720
34061,Template:France-politician-MNR-stub,Stub,France,668646640,64346720
34062,Template:France-politician-MPF-stub,Stub,France,668646674,64346720
34063,Template:France-politician-ModernLeft-stub,Stub,France,668646702,64346720
34064,Template:France-politician-PCF-stub,Stub,France,668646730,64346720
34065,Template:France-politician-stub,Stub,France,669039498,64346720
34066,List of Presidents of Alsace,Stub,France,670960027,64346720
34067,Patrick Bourson,Stub,France,671475479,64346720
34068,André Boulloche,Stub,France,672709444,64346720
34069,Émile Marie Laurent,Stub,France,693011077,64346720
34070,Ian Brossat,Stub,France,693338177,64346720
34071,Jean Capelle (politician),Stub,France,693552292,64346720
34072,Alexandre-François Vivien,Start,France,700172278,64346720
34073,Charles Chaumet,Stub,France,700474660,64346720
34074,Albert Roussin,Stub,France,700475564,64346720
34075,Léon Martin Fourichon,Stub,France,700476319,64346720
34076,Louis Raymond de Montaignac de Chauvance,Stub,France,700476353,64346720
34077,"Charles Louis Bernard de Cléron, comte d'Haussonville",Stub,France,703222512,64346720
34078,Philippe Massoni,Stub,France,703224305,64346720
34079,Daniel Constantin (administrator),Stub,France,703403120,64346720
34080,Jacques Claude Beugnot,Start,France,703423083,64346720
34081,Émile Deschanel,Stub,France,703555897,64346720
34082,Théophile Aube,Stub,France,704438953,64346720
34083,Jean Marie Antoine de Lanessan,Start,France,704451065,64346720
34084,Louis-Lucien Klotz,Start,France,704460602,64346720
34085,Pierre Mazeaud,Start,France,704745155,64346720
34086,Jules Develle,Stub,France,704833506,64346720
34087,Bernard Stasi,C,France,705915804,64346720
34088,Lazare Escarguel,Stub,France,706198405,64346720
34089,Michel Mouillot,Stub,France,706202497,64346720
34090,François Delapierre,Stub,France,706335116,64346720
34091,Nicolas de la Salle,Stub,France,706457510,64346720
34092,Charles Brun (France),Stub,France,706663037,64346720
34093,Laurent Eynac,Stub,France,706837511,64346720
34094,Sampiero Corso,Start,France,707021744,64346720
34095,Jean Médecin,Start,France,707080150,64346720
34096,Élise Thiers,Stub,France,707102498,64346720
34097,Gabriel Nicolas de la Reynie,Start,France,707523104,64346720
34098,François Piétri,Start,France,707917905,64346720
34099,Xavier de Fürst,Stub,France,708108632,64346720
34100,Michel Allex,Stub,France,708176507,64346720
34101,Victor Lefranc,Start,France,708297096,64346720
34102,"Camille Charles Leclerc, Chevalier de Fresne",Stub,France,708323021,64346720
34103,Nicolas Ravot d'Ombreval,Start,France,708749460,64346720
34104,Gabriel Taschereau de Baudry,Stub,France,708754451,64346720
34105,Pierre Guillaumat,Stub,France,708892686,64346720
34106,Henri-Auguste-Georges du Vergier,Stub,France,709412319,64346720
34107,Charles Ganilh,Start,France,709521517,64346720
34108,Pierre Dulivier,Stub,France,709624466,64346720
34109,Michel Thiollière,Stub,France,709838268,64346720
34110,Charles Chambon,Stub,France,710274588,64346720
34111,Jean-Michel Tobie,Stub,France,710420406,64346720
34112,Camille Sée,Stub,France,710421219,64346720
34113,Émile Zurlinden,Stub,France,710594186,64346720
34114,Georges-Paul Wagner,Stub,France,710813119,64346720
34115,Leroux de Touffreville,Stub,France,710871074,64346720
34116,Léon Carcassonne,Stub,France,710942830,64346720
34117,Michel Ximenes,Stub,France,711513274,64346720
34118,René Souchon,Stub,France,711535854,64346720
34119,Marc-Pierre de Voyer de Paulmy d'Argenson,Start,France,711651760,64346720
34120,Marc Perrin de Brichambaut,Start,France,711873595,64346720
34121,Max-Théodore Cerfberr,Stub,France,712077164,64346720
34122,Jules Jeanneney,Start,France,712405563,64346720
34123,Camille Blaisot,Stub,France,712408196,64346720
34124,Hippolyte François Jaubert,Start,France,712947884,64346720
34125,Gaston Thomson,Stub,France,713152328,64346720
34126,Jack Ralite,Stub,France,713153758,64346720
34127,Serge Vinçon,Stub,France,713232465,64346720
34128,Yves-Thibault de Silguy,Stub,France,713449868,64346720
34129,Jean Mattéoli,Start,France,713763293,64346720
34130,Jean-Paul-Alban Villeneuve-Barcement,Stub,France,713778758,64346720
34131,"René Waldeck-Rousseau, father",Stub,France,713829928,64346720
34132,Gilbert Barbier,Stub,France,713968802,64346720
34133,Christian Bergelin,Stub,France,714004051,64346720
34134,Marie-Adolphe Carnot,Start,France,714408836,64346720
34135,Léonel de Moustier,Start,France,714424055,64346720
34136,Jean Royer,Start,France,714621526,64346720
34137,Louis Ducatel,Stub,France,714624621,64346720
34138,Pierre Marcilhacy,Stub,France,714624725,64346720
34139,Marcel Barbu,Stub,France,714624748,64346720
34140,Maurice Palmade,Stub,France,714723958,64346720
34141,Abel Gardey,Stub,France,714724078,64346720
34142,Aimé Picquet du Boisguy,Stub,France,714757773,64346720
34143,Claude-Augustin Tercier,Stub,France,714758326,64346720
34144,Jean-Henry-Louis Greffulhe,Stub,France,714984170,64346720
34145,Henry of Marle (died 1418),Stub,France,714988914,64346720
34146,Georges Thiébaud,Stub,France,715154862,64346720
34147,Rodolphe Prager,Start,France,715167104,64346720
34148,Albin Chalandon,Stub,France,715248131,64346720
34149,Olivier Guichard,Start,France,715248161,64346720
34150,René Haby,Stub,France,715248222,64346720
34151,Philippe Adnot,Stub,France,715472892,64346720
34152,Jean-Claude Danglot,Stub,France,715479376,64346720
34153,Jean-François Voguet,Stub,France,715479526,64346720
34154,Didier Borotra,Stub,France,715485353,64346720
34155,Yvon Collin,Stub,France,715500399,64346720
34156,Joseph François Augustin Monneron,Stub,France,715517188,64346720
34157,Jacques Muller,Stub,France,715520459,64346720
34158,Jean-Pierre Plancade,Stub,France,715528371,64346720
34159,Alex Türk,Stub,France,715529095,64346720
34160,Raymond Vall,Stub,France,715529112,64346720
34161,François Vendasi,Stub,France,715529188,64346720
34162,Lucien-Rene Duchesne,Stub,France,715545940,64346720
34163,Jessica Chamba,Start,France,715767640,64346720
34164,Hilda Tchoboian,Stub,France,715776600,64346720
34165,Michel Billout,Stub,France,715792775,64346720
34166,Maurice Maunoury,Stub,France,715950412,64346720
34167,Richard Didier,Stub,France,716011515,64346720
34168,Jacques Teuira,Start,France,716089410,64346720
34169,Christian Picquet,Start,France,716440404,64346720
34170,Antoine Portail,Start,France,716474968,64346720
34171,Paul Hay du Chastelet,Stub,France,716498728,64346720
34172,Prosper Duvergier de Hauranne,Stub,France,716510359,64346720
34173,Charles Costa de Beauregard,Start,France,716510912,64346720
34174,Hyacinthe Gaëtan de Lannion,Stub,France,716562775,64346720
34175,Adrien de Lezay-Marnésia,Stub,France,716590883,64346720
34176,Madeleine de Grandmaison,Stub,France,716613766,64346720
34177,Jean Desessard,Stub,France,716663585,64346720
34178,Joachim Labrouche,Stub,France,716711149,64346720
34179,Léon Noël,Start,France,716904826,64346720
34180,André Joseph Abrial,Stub,France,716995643,64346720
34181,Thomas Verny,Stub,France,717182246,64346720
34182,Marie Bové,Stub,France,717485830,64346720
34183,Philippe Hervieu,Stub,France,717485872,64346720
34184,Claude Taleb,Stub,France,717486037,64346720
34185,Daniel Béguin,Stub,France,717486229,64346720
34186,Jean-François Caron,Stub,France,717486876,64346720
34187,Christophe Porquier,Stub,France,717489515,64346720
34188,Philippe Meirieu,Stub,France,717489578,64346720
34189,Nicole Gauthier,Stub,France,717536136,64346720
34190,René-Georges Laurin,Start,France,717575657,64346720
34191,François Claude du Barail,Start,France,717727350,64346720
34192,"Claude Louis d'Espinchal, marquis de Massiac",Stub,France,717760184,64346720
34193,Alain Dolium,Stub,France,717889329,64346720
34194,Henri François Xavier Gresley,Start,France,717891895,64346720
34195,Jean-Marie Georges Girard de Soubeyran,Start,France,718345769,64346720
34196,Antoine François Passy,Stub,France,718489171,64346720
